event_id,amount,failure_code,customer_tenure_months,past_successful_payments,past_failed_payments,checkout_funnel_depth,time_since_failure,label_recovered
PAY_05502,270.07,card_expired,55,9,2,0,14.38,1
PAY_05503,839.99,gateway_timeout,1,6,1,0,9.59,1
PAY_05504,1189.84,other,54,7,0,0,6.51,1
PAY_05505,2692.46,insufficient_funds,1,7,2,0,7.65,0
PAY_05506,971.33,checkout_abandon,4,6,1,5,4.07,0
PAY_05507,1496.07,checkout_abandon,3,6,1,4,12.3,1
PAY_05508,734.15,checkout_abandon,12,11,1,4,2.1,0
PAY_05509,2966.56,card_expired,44,8,3,0,24.07,0
PAY_05510,3826.71,checkout_abandon,24,16,0,3,8.09,1
PAY_05511,3738.39,insufficient_funds,5,5,3,0,11.15,0
PAY_05512,2531.09,insufficient_funds,21,5,0,0,21.33,0
PAY_05513,535.38,checkout_abandon,60,7,1,4,35.1,1
PAY_05514,1344.92,mandate_expired,32,6,5,0,1.3,1
PAY_05515,1663.6,checkout_abandon,44,10,0,2,40.92,1
PAY_05516,1670.29,gateway_timeout,16,7,2,0,34.18,1
PAY_05517,2694.66,insufficient_funds,32,6,0,0,21.25,1
PAY_05518,10400.27,card_expired,48,6,2,0,36.1,0
PAY_05519,5631.56,checkout_abandon,41,8,0,3,12.67,1
PAY_05520,931.25,checkout_abandon,1,5,1,3,3.22,0
PAY_05521,4926.82,checkout_abandon,37,9,3,3,7.31,0
PAY_05522,4742.64,gateway_timeout,48,2,2,0,47.28,1
PAY_05523,1116.53,gateway_timeout,9,10,3,0,14.68,0
PAY_05524,5842.49,insufficient_funds,24,5,2,0,2.88,1
PAY_05525,2129.56,mandate_expired,39,11,5,0,8.36,0
PAY_05526,610.39,gateway_timeout,1,10,2,0,6.42,0
PAY_05527,3941.23,gateway_timeout,43,6,2,0,2.21,1
PAY_05528,3105.74,other,51,4,2,0,22.78,0
PAY_05529,1990.95,gateway_timeout,32,9,3,0,0.37,1
PAY_05530,2408.1,checkout_abandon,27,6,3,5,9.94,0
PAY_05531,1217.99,gateway_timeout,6,8,2,0,2.85,1
PAY_05532,4601.68,gateway_timeout,44,8,3,0,2.8,1
PAY_05533,2393.7,insufficient_funds,57,11,5,0,0.58,0
PAY_05534,2952.76,card_expired,53,8,2,0,5.14,0
PAY_05535,3573.1,checkout_abandon,33,11,2,3,18.9,0
PAY_05536,787.97,mandate_expired,3,9,0,0,25.98,0
PAY_05537,1022.25,other,18,10,2,0,17.04,0
PAY_05538,274.27,insufficient_funds,16,4,2,0,0.2,1
PAY_05539,4397.49,mandate_expired,1,11,3,0,22.41,0
PAY_05540,743.85,insufficient_funds,8,6,3,0,17.68,0
PAY_05541,2854.4,checkout_abandon,35,8,1,3,6.41,1
PAY_05542,3622.92,card_expired,6,7,1,0,10.99,0
PAY_05543,4566.03,insufficient_funds,3,7,3,0,11.27,0
PAY_05544,749.97,other,57,6,2,0,8.92,0
PAY_05545,2342.29,checkout_abandon,37,3,1,4,3.31,1
PAY_05546,13284.14,gateway_timeout,49,8,1,0,3.89,1
PAY_05547,13882.17,insufficient_funds,15,11,3,0,21.19,1
PAY_05548,6710.1,checkout_abandon,22,8,2,4,19.51,0
PAY_05549,3503.57,checkout_abandon,37,11,3,4,0.46,1
PAY_05550,915.01,insufficient_funds,42,7,1,0,4.29,0
PAY_05551,5129.01,checkout_abandon,23,7,0,1,1.44,1
PAY_05552,2134.58,insufficient_funds,56,9,4,0,1.17,1
PAY_05553,4378.99,other,43,5,3,0,29.04,0
PAY_05554,1327.7,gateway_timeout,14,8,0,0,13.33,0
PAY_05555,2102.98,checkout_abandon,6,11,1,2,3.75,1
PAY_05556,2945.97,card_expired,1,7,1,0,53.17,0
PAY_05557,3198.14,mandate_expired,51,9,3,0,11.26,0
PAY_05558,4096.01,other,50,6,3,0,18.15,0
PAY_05559,1400.87,other,29,2,0,0,1.17,0
PAY_05560,652.47,insufficient_funds,44,5,3,0,0.82,1
PAY_05561,12693.32,gateway_timeout,54,5,2,0,21.12,0
PAY_05562,30130.71,mandate_expired,10,7,3,0,6.3,1
PAY_05563,3910.68,insufficient_funds,59,14,1,0,41.18,1
PAY_05564,665.18,mandate_expired,30,8,1,0,0.57,1
PAY_05565,1153.84,insufficient_funds,27,4,0,0,0.68,0
PAY_05566,4159.56,other,10,5,2,0,5.33,0
PAY_05567,9558.27,mandate_expired,41,9,3,0,3.58,0
PAY_05568,743.34,checkout_abandon,37,10,3,1,2.26,1
PAY_05569,2207.71,gateway_timeout,2,3,3,0,18.55,1
PAY_05570,3041.11,other,39,6,2,0,6.48,0
PAY_05571,5935.01,mandate_expired,9,9,1,0,4.53,0
PAY_05572,1773.03,card_expired,17,6,4,0,17.75,0
PAY_05573,523.34,card_expired,37,6,2,0,12.96,0
PAY_05574,4652.89,insufficient_funds,47,11,3,0,8.29,0
PAY_05575,7698.97,insufficient_funds,9,7,2,0,27.57,0
PAY_05576,2301.82,insufficient_funds,29,14,4,0,0.17,1
PAY_05577,3749.16,mandate_expired,18,10,1,0,8.79,1
PAY_05578,1555.5,checkout_abandon,43,7,4,5,1.22,1
PAY_05579,1073.06,gateway_timeout,50,14,2,0,5.12,1
PAY_05580,6977.68,other,39,4,1,0,24.1,0
PAY_05581,3683.22,insufficient_funds,48,5,1,0,4.69,0
PAY_05582,4082.3,card_expired,28,10,0,0,4.22,0
PAY_05583,11227.95,checkout_abandon,36,6,5,1,2.25,1
PAY_05584,870.62,gateway_timeout,18,12,0,0,9.75,1
PAY_05585,1439.45,insufficient_funds,60,7,2,0,11.65,1
PAY_05586,2927.72,mandate_expired,13,4,4,0,1.14,0
PAY_05587,1421.88,card_expired,56,11,2,0,7.52,0
PAY_05588,5470.81,gateway_timeout,45,8,0,0,6.37,1
PAY_05589,2072.78,checkout_abandon,60,7,3,1,13.8,1
PAY_05590,926.59,checkout_abandon,39,8,0,4,16.12,0
PAY_05591,2669.96,gateway_timeout,22,7,4,0,8.63,1
PAY_05592,2964.27,checkout_abandon,17,6,1,2,13.52,0
PAY_05593,6366.01,gateway_timeout,11,8,0,0,3.31,1
PAY_05594,3704.07,other,59,10,0,0,18.97,0
PAY_05595,3964.73,mandate_expired,7,6,6,0,48.59,0
PAY_05596,3443.82,insufficient_funds,49,12,2,0,0.1,0
PAY_05597,2071.08,card_expired,42,6,1,0,3.79,0
PAY_05598,1221.49,gateway_timeout,8,6,1,0,17.74,0
PAY_05599,3337.19,other,55,7,2,0,6.6,0
PAY_05600,1791.7,checkout_abandon,10,10,2,3,15.89,1
PAY_05601,13546.3,insufficient_funds,10,14,1,0,32.62,1
PAY_05602,9568.47,mandate_expired,33,5,2,0,24.23,1
PAY_05603,4707.37,insufficient_funds,7,8,1,0,2.75,1
PAY_05604,3650.11,other,7,7,4,0,1.09,0
PAY_05605,2289.5,other,38,8,0,0,7.58,0
PAY_05606,708.34,mandate_expired,58,6,4,0,25.74,1
PAY_05607,2013.99,checkout_abandon,4,4,2,2,3.19,1
PAY_05608,2766.8,checkout_abandon,39,7,0,3,6.72,0
PAY_05609,3144.79,gateway_timeout,37,6,3,0,7.91,1
PAY_05610,3998.13,insufficient_funds,4,10,1,0,0.49,1
PAY_05611,6281.58,other,9,12,2,0,45.21,0
PAY_05612,1251.24,gateway_timeout,27,7,2,0,13.21,1
PAY_05613,1262.65,gateway_timeout,42,11,1,0,3.68,1
PAY_05614,10666.92,insufficient_funds,14,16,1,0,5.15,0
PAY_05615,5404.72,other,27,7,1,0,30.56,0
PAY_05616,1691.34,other,30,6,1,0,22.82,0
PAY_05617,2245.84,gateway_timeout,43,8,1,0,63.15,1
PAY_05618,2255.96,gateway_timeout,15,12,2,0,5.03,0
PAY_05619,2580.19,card_expired,42,4,2,0,15.15,1
PAY_05620,4010.73,gateway_timeout,50,9,2,0,4.55,1
PAY_05621,31540.85,other,35,8,0,0,18.75,0
PAY_05622,3022.39,other,44,8,1,0,0.1,0
PAY_05623,4849.56,card_expired,11,7,3,0,3.32,0
PAY_05624,462.93,insufficient_funds,55,3,5,0,10.86,0
PAY_05625,1539.4,mandate_expired,19,11,3,0,1.14,1
PAY_05626,8542.94,other,12,9,3,0,4.94,0
PAY_05627,3738.21,gateway_timeout,33,1,1,0,9.31,0
PAY_05628,100.0,other,24,12,3,0,0.65,0
PAY_05629,4905.29,gateway_timeout,28,15,2,0,8.57,1
PAY_05630,17021.12,other,49,8,2,0,13.11,0
PAY_05631,339.73,mandate_expired,33,13,1,0,11.13,0
PAY_05632,11423.57,insufficient_funds,23,9,1,0,2.47,1
PAY_05633,156.35,checkout_abandon,49,8,0,3,1.42,1
PAY_05634,6387.16,insufficient_funds,23,9,3,0,17.69,0
PAY_05635,2478.47,gateway_timeout,58,10,2,0,25.42,1
PAY_05636,238.43,other,60,4,0,0,19.34,0
PAY_05637,3905.67,insufficient_funds,29,7,4,0,44.25,0
PAY_05638,7902.12,other,47,2,2,0,3.46,0
PAY_05639,3597.28,insufficient_funds,43,7,1,0,32.64,1
PAY_05640,4486.7,mandate_expired,52,10,6,0,16.15,1
PAY_05641,1656.35,other,28,12,0,0,4.17,0
PAY_05642,388.64,mandate_expired,25,5,3,0,11.17,0
PAY_05643,4993.59,other,17,6,2,0,5.79,0
PAY_05644,14382.97,other,36,15,1,0,15.6,0
PAY_05645,7735.9,mandate_expired,37,7,4,0,3.66,0
PAY_05646,342.47,card_expired,28,3,1,0,3.89,0
PAY_05647,549.58,insufficient_funds,19,10,1,0,8.0,0
PAY_05648,1072.85,gateway_timeout,28,7,3,0,28.88,0
PAY_05649,508.3,gateway_timeout,31,7,3,0,5.97,0
PAY_05650,2612.95,card_expired,8,12,4,0,18.79,0
PAY_05651,3705.09,mandate_expired,40,9,4,0,18.1,1
PAY_05652,598.12,checkout_abandon,51,5,3,1,0.34,0
PAY_05653,5438.04,other,20,9,4,0,6.53,0
PAY_05654,4560.33,insufficient_funds,24,6,2,0,40.89,0
PAY_05655,1445.03,other,6,7,4,0,12.38,0
PAY_05656,2103.85,insufficient_funds,35,9,2,0,8.56,1
PAY_05657,355.76,gateway_timeout,26,9,3,0,7.18,1
PAY_05658,1793.25,mandate_expired,52,10,3,0,7.47,1
PAY_05659,2518.53,gateway_timeout,55,11,0,0,20.12,1
PAY_05660,2959.55,mandate_expired,47,11,3,0,3.33,0
PAY_05661,3651.61,card_expired,13,11,2,0,2.77,0
PAY_05662,3191.63,card_expired,12,5,1,0,4.38,0
PAY_05663,1919.27,insufficient_funds,30,7,2,0,45.41,1
PAY_05664,3328.38,insufficient_funds,38,11,1,0,2.39,1
PAY_05665,6809.53,insufficient_funds,2,4,0,0,10.02,1
PAY_05666,2272.3,checkout_abandon,30,6,3,3,26.65,1
PAY_05667,3434.55,insufficient_funds,6,7,1,0,1.3,1
PAY_05668,2075.33,gateway_timeout,16,7,0,0,4.9,0
PAY_05669,1309.35,card_expired,22,7,3,0,3.74,0
PAY_05670,4217.2,other,3,6,0,0,4.15,0
PAY_05671,1434.86,card_expired,16,4,3,0,3.1,0
PAY_05672,3678.25,insufficient_funds,38,11,3,0,13.41,1
PAY_05673,2571.65,checkout_abandon,60,10,0,1,24.72,0
PAY_05674,1844.77,insufficient_funds,47,3,0,0,4.79,0
PAY_05675,1800.65,gateway_timeout,19,14,3,0,3.04,1
PAY_05676,1504.06,gateway_timeout,57,14,2,0,4.54,1
PAY_05677,482.14,other,27,7,5,0,10.14,0
PAY_05678,3666.31,mandate_expired,22,12,5,0,0.96,1
PAY_05679,3151.37,gateway_timeout,51,7,3,0,14.47,1
PAY_05680,5847.19,mandate_expired,24,7,3,0,11.89,1
PAY_05681,1469.37,other,45,4,0,0,4.27,1
PAY_05682,16637.75,insufficient_funds,10,7,4,0,12.7,1
PAY_05683,1710.11,card_expired,20,6,7,0,1.15,0
PAY_05684,1042.04,insufficient_funds,60,8,1,0,14.19,1
PAY_05685,925.52,insufficient_funds,15,6,2,0,12.79,0
PAY_05686,441.48,other,51,8,1,0,44.16,0
PAY_05687,11575.82,insufficient_funds,28,15,4,0,3.61,0
PAY_05688,9848.88,mandate_expired,58,8,3,0,38.25,1
PAY_05689,4558.69,insufficient_funds,25,7,3,0,0.15,0
PAY_05690,1020.41,checkout_abandon,30,9,3,5,17.59,0
PAY_05691,15295.5,checkout_abandon,24,6,3,2,27.97,0
PAY_05692,1758.69,card_expired,13,9,3,0,23.02,0
PAY_05693,1910.31,card_expired,51,10,2,0,1.3,1
PAY_05694,10522.86,mandate_expired,35,9,1,0,7.36,1
PAY_05695,4831.71,gateway_timeout,31,8,1,0,7.85,1
PAY_05696,22587.44,insufficient_funds,23,9,3,0,2.81,1
PAY_05697,3205.96,mandate_expired,47,9,1,0,36.82,0
PAY_05698,1680.78,checkout_abandon,21,11,0,4,31.23,1
PAY_05699,1355.93,insufficient_funds,15,9,4,0,22.83,1
PAY_05700,394.28,other,5,9,1,0,6.5,0
PAY_05701,1892.11,gateway_timeout,53,5,1,0,33.09,0
PAY_05702,7852.91,insufficient_funds,5,7,4,0,6.88,1
PAY_05703,4549.99,other,51,11,0,0,56.04,0
PAY_05704,2551.29,checkout_abandon,23,7,1,3,14.12,1
PAY_05705,924.37,mandate_expired,1,6,2,0,4.88,0
PAY_05706,3136.68,insufficient_funds,56,1,3,0,13.28,1
PAY_05707,6883.34,gateway_timeout,45,9,1,0,3.72,1
PAY_05708,3845.91,mandate_expired,44,15,3,0,6.31,1
PAY_05709,2953.6,gateway_timeout,33,14,1,0,1.43,1
PAY_05710,1126.75,mandate_expired,46,7,1,0,22.65,1
PAY_05711,5950.48,insufficient_funds,8,13,0,0,13.54,1
PAY_05712,109.09,insufficient_funds,15,8,2,0,11.94,1
PAY_05713,3666.13,insufficient_funds,33,4,1,0,7.49,0
PAY_05714,32675.08,gateway_timeout,45,8,2,0,7.61,1
PAY_05715,553.17,insufficient_funds,36,8,2,0,9.11,1
PAY_05716,1963.88,card_expired,25,11,3,0,1.08,0
PAY_05717,2480.3,checkout_abandon,41,6,1,4,7.89,0
PAY_05718,1574.14,insufficient_funds,4,11,1,0,3.49,0
PAY_05719,7047.44,checkout_abandon,31,8,2,1,5.18,0
PAY_05720,4009.8,insufficient_funds,24,12,4,0,25.81,1
PAY_05721,2911.27,gateway_timeout,30,2,1,0,33.83,1
PAY_05722,5548.7,other,8,10,1,0,7.82,0
PAY_05723,2542.23,mandate_expired,55,5,0,0,12.57,1
PAY_05724,60108.74,mandate_expired,52,5,1,0,44.51,0
PAY_05725,2908.5,gateway_timeout,57,6,4,0,9.86,0
PAY_05726,3039.13,insufficient_funds,51,5,1,0,0.54,1
PAY_05727,451.95,card_expired,40,6,1,0,6.04,0
PAY_05728,1451.85,checkout_abandon,18,5,2,5,22.13,0
PAY_05729,7874.8,checkout_abandon,7,8,4,4,14.91,1
PAY_05730,657.59,other,37,8,2,0,13.86,0
PAY_05731,289.02,gateway_timeout,57,5,1,0,12.56,1
PAY_05732,2582.11,card_expired,22,4,1,0,10.81,0
PAY_05733,9845.7,checkout_abandon,60,13,1,1,2.99,0
PAY_05734,2608.23,insufficient_funds,10,10,0,0,8.08,1
PAY_05735,1786.34,insufficient_funds,17,10,5,0,9.65,0
PAY_05736,389.77,checkout_abandon,39,10,1,3,9.43,0
PAY_05737,3929.63,gateway_timeout,30,8,2,0,5.51,1
PAY_05738,4843.15,mandate_expired,46,11,2,0,5.49,1
PAY_05739,420.87,mandate_expired,21,7,1,0,6.71,1
PAY_05740,7774.3,checkout_abandon,47,10,1,4,6.98,1
PAY_05741,5376.22,checkout_abandon,19,10,2,2,6.96,0
PAY_05742,7757.09,checkout_abandon,9,12,0,4,13.0,0
PAY_05743,4480.86,checkout_abandon,35,9,0,1,2.36,0
PAY_05744,4806.52,other,31,5,6,0,2.61,0
PAY_05745,4208.1,insufficient_funds,35,5,2,0,7.33,1
PAY_05746,5958.17,other,2,10,2,0,22.42,0
PAY_05747,405.57,insufficient_funds,25,8,1,0,6.6,1
PAY_05748,557.23,insufficient_funds,6,6,3,0,2.98,1
PAY_05749,1197.56,mandate_expired,49,7,3,0,17.89,1
PAY_05750,2195.63,insufficient_funds,5,12,2,0,0.95,0
PAY_05751,3685.58,gateway_timeout,56,6,1,0,0.1,1
PAY_05752,3458.98,insufficient_funds,4,10,2,0,22.24,0
PAY_05753,7639.99,mandate_expired,37,12,3,0,1.79,0
PAY_05754,7883.61,checkout_abandon,21,9,0,1,2.66,0
PAY_05755,1044.88,insufficient_funds,7,8,2,0,10.06,0
PAY_05756,3173.6,checkout_abandon,22,9,2,2,1.51,0
PAY_05757,1070.86,insufficient_funds,3,5,1,0,9.52,0
PAY_05758,2071.03,other,42,7,1,0,3.0,0
PAY_05759,3448.99,insufficient_funds,53,6,2,0,25.38,1
PAY_05760,100.0,checkout_abandon,20,6,2,4,16.65,0
PAY_05761,27869.55,checkout_abandon,27,8,0,3,29.69,1
PAY_05762,4404.82,checkout_abandon,9,11,2,5,32.42,0
PAY_05763,1377.94,other,29,8,1,0,2.19,0
PAY_05764,17178.53,gateway_timeout,57,8,3,0,48.85,0
PAY_05765,1766.25,mandate_expired,33,7,1,0,1.08,0
PAY_05766,2854.25,gateway_timeout,53,8,3,0,0.12,0
PAY_05767,1535.99,mandate_expired,47,10,3,0,1.47,0
PAY_05768,13043.4,gateway_timeout,8,7,2,0,4.69,1
PAY_05769,2250.85,insufficient_funds,4,8,3,0,25.82,1
PAY_05770,2903.09,insufficient_funds,22,13,1,0,33.79,0
PAY_05771,8331.74,insufficient_funds,57,7,3,0,37.06,0
PAY_05772,4488.1,other,11,5,3,0,11.66,0
PAY_05773,2367.76,card_expired,3,6,2,0,5.35,0
PAY_05774,7588.86,insufficient_funds,58,4,2,0,2.17,1
PAY_05775,31651.13,checkout_abandon,12,6,3,1,2.07,1
PAY_05776,3433.92,mandate_expired,22,5,0,0,5.0,0
PAY_05777,2809.62,gateway_timeout,47,5,1,0,8.38,0
PAY_05778,2965.12,gateway_timeout,6,8,2,0,0.37,0
PAY_05779,9269.41,mandate_expired,11,8,1,0,16.49,1
PAY_05780,1373.13,insufficient_funds,44,9,6,0,18.94,1
PAY_05781,1892.64,checkout_abandon,1,10,3,5,7.31,0
PAY_05782,537.32,insufficient_funds,43,11,2,0,19.07,1
PAY_05783,765.23,insufficient_funds,33,10,2,0,33.19,1
PAY_05784,1489.57,mandate_expired,15,7,2,0,17.36,0
PAY_05785,2364.0,mandate_expired,37,12,3,0,12.28,0
PAY_05786,14663.69,other,20,10,5,0,3.86,0
PAY_05787,4272.86,insufficient_funds,57,5,2,0,22.3,0
PAY_05788,1004.22,mandate_expired,25,10,3,0,39.41,0
PAY_05789,1207.21,other,45,6,3,0,8.54,0
PAY_05790,9885.21,mandate_expired,17,11,2,0,4.06,1
PAY_05791,7712.95,other,51,10,1,0,1.42,0
PAY_05792,2571.37,other,18,7,2,0,55.06,0
PAY_05793,1606.03,card_expired,31,8,3,0,6.9,0
PAY_05794,7700.02,other,49,10,4,0,7.63,0
PAY_05795,925.86,checkout_abandon,56,4,3,1,4.93,1
PAY_05796,3699.96,checkout_abandon,46,4,3,2,13.37,0
PAY_05797,24262.93,other,41,7,3,0,4.54,0
PAY_05798,3069.9,card_expired,42,7,0,0,36.78,0
PAY_05799,1151.06,insufficient_funds,25,3,0,0,5.24,0
PAY_05800,3768.43,gateway_timeout,42,7,3,0,33.59,0
PAY_05801,1562.49,gateway_timeout,35,6,5,0,7.16,1
PAY_05802,620.13,card_expired,32,10,2,0,72.0,0
PAY_05803,5039.6,insufficient_funds,19,4,4,0,18.03,1
PAY_05804,7645.56,gateway_timeout,22,13,2,0,18.15,1
PAY_05805,1831.96,checkout_abandon,8,5,3,1,10.8,0
PAY_05806,1714.39,insufficient_funds,44,12,1,0,13.26,1
PAY_05807,955.73,other,2,10,3,0,9.36,0
PAY_05808,2151.91,checkout_abandon,7,7,4,2,0.18,0
PAY_05809,1424.64,insufficient_funds,18,7,1,0,4.84,0
PAY_05810,909.61,gateway_timeout,9,11,3,0,8.83,0
PAY_05811,16584.35,card_expired,45,8,3,0,2.22,0
PAY_05812,3985.98,mandate_expired,8,12,1,0,32.64,0
PAY_05813,4431.27,checkout_abandon,28,4,3,4,17.21,0
PAY_05814,6047.77,gateway_timeout,44,9,3,0,7.4,1
PAY_05815,5405.01,other,36,9,3,0,5.77,0
PAY_05816,1653.97,card_expired,36,7,2,0,11.63,1
PAY_05817,3283.28,mandate_expired,21,6,2,0,25.83,1
PAY_05818,1910.3,gateway_timeout,28,7,2,0,12.28,1
PAY_05819,3875.81,other,47,16,5,0,4.32,0
PAY_05820,3518.31,mandate_expired,29,10,1,0,1.09,1
PAY_05821,1705.11,gateway_timeout,42,9,3,0,12.48,1
PAY_05822,661.66,other,50,6,1,0,65.7,0
PAY_05823,2893.68,other,15,5,3,0,2.98,0
PAY_05824,2038.11,mandate_expired,8,8,2,0,20.63,1
PAY_05825,377.54,card_expired,28,7,1,0,0.71,0
PAY_05826,4153.5,gateway_timeout,23,10,2,0,8.19,1
PAY_05827,6564.21,checkout_abandon,9,14,2,2,28.28,0
PAY_05828,31332.23,insufficient_funds,46,3,2,0,3.94,1
PAY_05829,1690.62,checkout_abandon,38,9,2,2,5.06,0
PAY_05830,1458.75,gateway_timeout,40,12,0,0,7.26,1
PAY_05831,824.37,gateway_timeout,43,5,2,0,1.37,1
PAY_05832,3080.01,other,27,6,3,0,7.99,1
PAY_05833,3060.59,insufficient_funds,31,4,1,0,11.43,1
PAY_05834,1110.7,card_expired,14,12,3,0,7.89,0
PAY_05835,2098.79,gateway_timeout,44,11,0,0,25.84,1
PAY_05836,345.63,insufficient_funds,57,4,2,0,7.8,1
PAY_05837,6313.36,insufficient_funds,53,8,3,0,11.18,0
PAY_05838,1156.75,gateway_timeout,25,10,3,0,29.46,0
PAY_05839,2414.84,checkout_abandon,3,10,4,2,10.72,1
PAY_05840,600.25,gateway_timeout,53,7,2,0,16.34,1
PAY_05841,1396.46,mandate_expired,35,6,5,0,5.74,0
PAY_05842,1890.23,checkout_abandon,47,3,2,1,15.73,1
PAY_05843,2471.93,insufficient_funds,19,11,2,0,5.65,1
PAY_05844,4039.11,gateway_timeout,52,8,2,0,27.14,1
PAY_05845,10541.98,insufficient_funds,51,9,4,0,3.45,1
PAY_05846,5201.78,insufficient_funds,2,4,2,0,3.82,0
PAY_05847,6543.39,insufficient_funds,34,9,4,0,28.06,1
PAY_05848,10616.35,mandate_expired,29,11,1,0,14.22,0
PAY_05849,4419.38,mandate_expired,40,7,5,0,4.56,1
PAY_05850,2409.9,card_expired,16,7,4,0,21.32,0
PAY_05851,6857.91,card_expired,6,8,0,0,2.93,0
PAY_05852,7310.41,checkout_abandon,17,6,3,2,3.66,0
PAY_05853,4781.99,gateway_timeout,32,6,1,0,0.86,1
PAY_05854,583.72,insufficient_funds,17,10,4,0,16.14,1
PAY_05855,1077.7,mandate_expired,28,9,1,0,19.7,1
PAY_05856,1899.21,gateway_timeout,24,8,2,0,5.99,1
PAY_05857,5451.61,gateway_timeout,42,8,3,0,23.31,1
PAY_05858,2447.2,other,25,5,3,0,19.07,0
PAY_05859,7792.48,insufficient_funds,9,9,3,0,0.65,0
PAY_05860,9314.08,insufficient_funds,39,2,2,0,2.64,1
PAY_05861,8293.41,other,13,13,2,0,16.78,0
PAY_05862,8346.41,gateway_timeout,19,12,2,0,0.1,1
PAY_05863,886.3,gateway_timeout,43,10,1,0,7.01,1
PAY_05864,4050.85,insufficient_funds,17,6,6,0,2.48,0
PAY_05865,1361.74,gateway_timeout,4,10,2,0,3.38,0
PAY_05866,480.57,other,22,9,1,0,17.38,0
PAY_05867,1875.4,mandate_expired,24,5,3,0,17.35,1
PAY_05868,9402.99,checkout_abandon,42,11,2,1,6.9,0
PAY_05869,3963.12,gateway_timeout,43,5,0,0,18.01,1
PAY_05870,18804.57,gateway_timeout,1,8,1,0,21.73,1
PAY_05871,2984.76,checkout_abandon,46,8,2,3,5.15,0
PAY_05872,28907.28,gateway_timeout,45,8,1,0,16.25,0
PAY_05873,2985.63,insufficient_funds,11,9,3,0,3.88,1
PAY_05874,2556.84,mandate_expired,21,7,3,0,5.42,0
PAY_05875,695.52,card_expired,47,12,2,0,1.0,0
PAY_05876,7590.17,other,35,13,2,0,13.7,0
PAY_05877,1513.11,card_expired,21,7,2,0,27.72,0
PAY_05878,1308.97,checkout_abandon,46,11,4,5,17.98,1
PAY_05879,9002.67,card_expired,38,13,1,0,9.5,0
PAY_05880,7960.67,other,31,4,2,0,9.07,0
PAY_05881,7755.03,insufficient_funds,1,12,1,0,1.42,0
PAY_05882,1740.37,gateway_timeout,39,8,4,0,3.35,1
PAY_05883,2375.75,insufficient_funds,11,7,0,0,27.73,1
PAY_05884,2354.75,other,56,4,3,0,19.18,0
PAY_05885,5467.43,other,12,10,2,0,22.73,1
PAY_05886,11820.74,card_expired,2,7,2,0,6.86,0
PAY_05887,3612.63,gateway_timeout,23,5,0,0,21.61,1
PAY_05888,18014.59,other,21,16,5,0,2.9,0
PAY_05889,6131.78,insufficient_funds,22,11,2,0,31.19,0
PAY_05890,1976.82,insufficient_funds,56,4,6,0,11.8,0
PAY_05891,5725.91,checkout_abandon,17,11,1,5,11.72,1
PAY_05892,13766.4,card_expired,51,6,2,0,4.59,0
PAY_05893,18441.06,other,10,8,3,0,10.4,0
PAY_05894,8192.2,gateway_timeout,38,6,1,0,31.02,0
PAY_05895,2565.02,gateway_timeout,8,8,0,0,21.19,1
PAY_05896,2012.94,checkout_abandon,14,12,0,5,9.44,0
PAY_05897,4447.58,insufficient_funds,9,8,2,0,3.73,1
PAY_05898,13333.31,card_expired,20,10,3,0,5.82,0
PAY_05899,3857.66,gateway_timeout,28,7,2,0,3.26,1
PAY_05900,3938.59,insufficient_funds,52,10,5,0,37.43,1
PAY_05901,2631.85,gateway_timeout,46,8,1,0,5.22,1
PAY_05902,1801.1,mandate_expired,42,8,3,0,1.71,0
PAY_05903,2125.82,other,30,8,2,0,0.52,0
PAY_05904,2862.56,insufficient_funds,18,9,2,0,14.6,0
PAY_05905,13934.82,insufficient_funds,18,8,1,0,7.76,1
PAY_05906,1967.13,other,8,11,1,0,14.6,0
PAY_05907,2635.05,checkout_abandon,40,7,2,2,2.17,0
PAY_05908,1052.23,gateway_timeout,47,11,2,0,20.5,1
PAY_05909,5118.81,insufficient_funds,33,9,0,0,41.42,0
PAY_05910,9805.76,other,35,4,3,0,18.83,0
PAY_05911,12689.67,mandate_expired,23,8,3,0,8.06,0
PAY_05912,3063.8,insufficient_funds,58,7,0,0,6.25,1
PAY_05913,4439.96,insufficient_funds,54,5,3,0,0.48,0
PAY_05914,2144.14,insufficient_funds,25,9,1,0,2.29,1
PAY_05915,4238.92,insufficient_funds,46,9,3,0,8.14,0
PAY_05916,3422.11,insufficient_funds,21,8,0,0,28.66,1
PAY_05917,2649.99,insufficient_funds,8,8,2,0,2.03,0
PAY_05918,2869.23,insufficient_funds,18,9,1,0,4.34,1
PAY_05919,3928.32,gateway_timeout,51,11,3,0,6.98,1
PAY_05920,1862.91,checkout_abandon,29,5,1,5,15.74,1
PAY_05921,1961.67,checkout_abandon,52,10,5,5,4.02,1
PAY_05922,13785.99,card_expired,20,8,1,0,5.35,0
PAY_05923,37593.74,gateway_timeout,28,6,5,0,19.1,1
PAY_05924,749.7,other,5,7,3,0,25.23,0
PAY_05925,709.51,other,47,10,0,0,5.38,1
PAY_05926,959.96,other,19,7,3,0,38.93,0
PAY_05927,2254.67,insufficient_funds,6,10,2,0,21.54,1
PAY_05928,6123.12,insufficient_funds,14,9,1,0,3.84,0
PAY_05929,4515.63,checkout_abandon,40,5,1,2,0.18,1
PAY_05930,2969.29,insufficient_funds,49,9,2,0,10.92,0
